chokepoint_id,ship_type,entry_sog_kn,queue_depth,hour_of_day,day_of_week,month,recent_throughput_24h,bbox_diagonal_km,transit_minutes,entry_ts,_synthetic
Singapore Strait,container,12.31,15,23,3,2,55,150.0,474.1,1709250718.7,True
Singapore Strait,bulker,10.64,12,4,1,3,38,150.0,565.4,1710218024.4,True
Singapore Strait,other,15.34,5,19,6,1,17,150.0,493.6,1706469747.2,True
Singapore Strait,tanker,9.42,8,14,0,3,24,150.0,511.4,1709562877.0,True
Singapore Strait,other,11.07,18,8,0,2,66,150.0,471.8,1708332740.2,True
Singapore Strait,tanker,14.89,5,3,3,3,27,150.0,491.3,1710990623.8,True
Singapore Strait,unknown,6.59,5,22,4,1,17,150.0,374.6,1706308308.4,True
Singapore Strait,container,9.19,11,15,0,2,38,150.0,435.4,1707146438.4,True
Singapore Strait,unknown,14.8,3,15,6,3,10,150.0,498.4,1710082811.8,True
Singapore Strait,unknown,13.73,8,16,3,1,26,150.0,518.4,1705597190.7,True
Singapore Strait,tanker,8.31,10,12,0,1,25,150.0,530.4,1706531065.1,True
Singapore Strait,other,10.68,7,4,2,1,29,150.0,588.0,1706070705.8,True
Singapore Strait,unknown,4.61,2,17,0,3,8,150.0,357.8,1710784570.6,True
Singapore Strait,tanker,12.0,5,21,5,2,20,150.0,512.1,1707601094.4,True
Singapore Strait,unknown,9.02,17,11,0,1,46,150.0,535.3,1704109977.1,True
Singapore Strait,bulker,4.0,0,19,0,2,0,150.0,516.1,1708370231.3,True
Singapore Strait,unknown,7.77,9,23,4,2,34,150.0,483.2,1708730479.6,True
Singapore Strait,tanker,10.97,11,3,4,1,45,150.0,620.1,1705030539.1,True
Singapore Strait,unknown,11.37,7,9,3,2,28,150.0,528.4,1709200727.1,True
Singapore Strait,bulker,7.97,9,21,3,2,30,150.0,463.2,1708033042.3,True
Singapore Strait,container,10.42,3,10,6,2,9,150.0,386.2,1707044045.9,True
Singapore Strait,other,10.91,5,14,3,1,15,150.0,387.2,1706192717.5,True
Singapore Strait,bulker,8.87,9,16,0,3,31,150.0,490.6,1709571063.7,True
Singapore Strait,unknown,14.39,5,11,6,1,24,150.0,480.2,1705838118.2,True
Singapore Strait,other,11.13,10,17,4,1,32,150.0,514.7,1705685937.2,True
Singapore Strait,other,8.89,3,4,1,2,2,150.0,408.1,1707798470.7,True
Singapore Strait,bulker,10.5,4,4,2,1,7,150.0,474.7,1706675549.4,True
Singapore Strait,container,11.51,6,8,3,1,17,150.0,472.7,1706170760.4,True
Singapore Strait,other,9.19,8,14,3,2,21,150.0,455.4,1708611435.7,True
Singapore Strait,tanker,11.9,7,16,6,1,33,150.0,573.0,1705854805.1,True
Singapore Strait,other,15.27,13,19,5,3,43,150.0,553.3,1711825760.9,True
Singapore Strait,container,12.55,8,17,4,1,32,150.0,431.5,1705081715.7,True
Singapore Strait,other,14.64,11,1,0,1,58,150.0,566.4,1705282000.7,True
Singapore Strait,container,14.56,10,12,2,1,30,150.0,440.1,1706705554.7,True
Singapore Strait,other,15.92,12,1,3,2,32,150.0,582.5,1708566022.3,True
Singapore Strait,other,12.01,5,18,3,2,10,150.0,485.7,1708626671.8,True
Singapore Strait,container,10.31,11,17,3,1,42,150.0,501.3,1705597510.5,True
Singapore Strait,unknown,12.18,10,6,4,2,30,150.0,440.6,1706854093.0,True
Singapore Strait,tanker,6.99,12,6,4,2,28,150.0,523.6,1707460773.1,True
Singapore Strait,bulker,10.02,8,15,0,1,30,150.0,468.0,1705334355.5,True
Singapore Strait,other,11.31,10,0,2,3,24,150.0,447.0,1711500933.7,True
Singapore Strait,container,14.23,15,12,0,1,37,150.0,476.6,1704111052.6,True
Singapore Strait,container,9.99,10,2,0,2,37,150.0,389.3,1708914446.8,True
Singapore Strait,tanker,11.32,4,4,6,3,9,150.0,367.6,1709439535.7,True
Singapore Strait,tanker,12.82,12,4,5,1,43,150.0,596.9,1705121830.2,True
Singapore Strait,bulker,13.25,17,6,6,1,76,150.0,711.0,1706423299.2,True
Singapore Strait,container,9.28,14,8,0,2,56,150.0,470.1,1708934750.3,True
Singapore Strait,tanker,10.79,1,21,6,2,1,150.0,477.3,1707686466.5,True
Bosphorus,container,5.3,14,6,4,2,49,180.0,133.9,1708063586.4,True
Bosphorus,other,10.66,14,1,1,3,32,180.0,170.7,1709601664.8,True
Bosphorus,unknown,10.89,13,21,4,1,52,180.0,106.1,1704491684.5,True
Bosphorus,other,7.73,14,21,1,1,59,180.0,144.7,1704230837.2,True
Bosphorus,tanker,13.58,12,13,3,3,54,180.0,152.1,1709819690.1,True
Bosphorus,tanker,8.55,12,18,1,3,28,180.0,184.7,1710267877.8,True
Bosphorus,other,8.14,10,0,6,1,43,180.0,99.8,1705190454.1,True
Bosphorus,container,10.86,11,1,6,2,33,180.0,122.0,1707615474.2,True
Bosphorus,container,11.37,10,20,0,3,45,180.0,117.7,1710187457.3,True
Bosphorus,unknown,19.23,7,0,0,1,17,180.0,92.7,1706488547.7,True
Bosphorus,other,9.9,9,7,3,1,42,180.0,145.7,1704353757.6,True
Bosphorus,unknown,14.02,12,21,3,1,46,180.0,189.7,1706219540.4,True
Bosphorus,tanker,7.87,10,3,4,3,37,180.0,154.0,1711079063.5,True
Bosphorus,container,12.66,13,0,2,3,44,180.0,104.6,1710893959.5,True
Bosphorus,unknown,9.78,8,16,4,1,27,180.0,165.4,1705078726.1,True
Bosphorus,container,10.52,10,18,0,3,41,180.0,117.2,1709575875.1,True
Bosphorus,tanker,12.78,7,2,4,3,24,180.0,123.7,1710469745.3,True
Bosphorus,other,9.25,6,20,5,1,11,180.0,106.7,1706386126.0,True
Bosphorus,bulker,12.85,13,3,2,3,52,180.0,158.1,1711510536.1,True
Bosphorus,tanker,9.27,13,17,3,1,39,180.0,151.5,1704993020.6,True
Bosphorus,other,7.3,6,6,1,1,15,180.0,111.7,1704177720.5,True
Bosphorus,bulker,12.63,10,23,5,3,31,180.0,160.2,1711842118.0,True
Bosphorus,container,12.35,4,5,1,1,21,180.0,130.2,1704173565.1,True
Bosphorus,other,11.95,7,13,1,1,38,180.0,166.2,1704807148.4,True
Bosphorus,bulker,8.64,14,16,1,1,58,180.0,101.3,1704817767.7,True
Bosphorus,unknown,13.27,11,8,5,3,36,180.0,117.0,1711786060.4,True
Bosphorus,tanker,10.23,10,1,5,1,24,180.0,130.5,1705110783.0,True
Bosphorus,tanker,13.83,14,4,2,3,50,180.0,176.4,1710910515.4,True
Bosphorus,bulker,12.54,7,5,5,2,26,180.0,147.1,1706939843.2,True
Bosphorus,other,8.46,11,0,2,3,38,180.0,192.5,1711499650.1,True
Bosphorus,unknown,9.88,6,12,2,2,20,180.0,124.8,1708518423.0,True
Bosphorus,other,9.48,16,7,0,3,53,180.0,200.4,1710142623.9,True
Bosphorus,container,11.68,6,22,4,2,21,180.0,108.1,1708121452.5,True
Bosphorus,bulker,9.61,7,4,6,3,21,180.0,134.2,1710045523.3,True
Bosphorus,other,10.3,7,5,1,3,25,180.0,165.2,1711431559.1,True
Bosphorus,tanker,7.96,9,3,2,1,19,180.0,121.6,1704254216.5,True
Bosphorus,container,13.08,15,19,2,3,51,180.0,180.4,1711566792.1,True
Bosphorus,unknown,11.16,14,20,6,3,44,180.0,142.6,1709497152.8,True
Bosphorus,tanker,8.44,16,7,5,1,50,180.0,143.7,1704527241.0,True
Bosphorus,tanker,12.39,10,9,6,3,35,180.0,180.7,1710064734.3,True
Bosphorus,other,10.74,15,0,2,1,40,180.0,153.9,1706661546.0,True
Bosphorus,container,7.64,8,12,6,2,26,180.0,107.2,1707049699.6,True
Bosphorus,container,11.2,9,2,3,1,29,180.0,136.3,1704940988.1,True
Bosphorus,other,7.55,12,18,5,3,46,180.0,136.9,1711217481.3,True
Bosphorus,unknown,10.36,4,19,3,1,12,180.0,96.9,1705002750.5,True
Bosphorus,tanker,12.74,9,21,3,3,16,180.0,109.9,1711661788.8,True
Bosphorus,bulker,11.95,7,5,4,3,24,180.0,135.7,1711086801.1,True
Bosphorus,unknown,11.46,10,21,0,2,47,180.0,100.7,1708378678.6,True
Bosphorus,container,9.54,2,12,4,3,1,180.0,106.3,1711110142.7,True
Bosphorus,unknown,6.62,13,9,1,2,45,180.0,142.5,1707212185.6,True
Bosphorus,bulker,10.63,10,16,4,3,33,180.0,150.8,1711731503.3,True
Bosphorus,other,10.58,8,2,4,3,38,180.0,110.0,1709260971.0,True
Bosphorus,tanker,5.53,6,0,6,3,25,180.0,137.3,1710634467.4,True
Bosphorus,other,12.31,8,7,1,3,32,180.0,125.3,1711436502.1,True
Bosphorus,container,11.02,14,22,2,2,43,180.0,114.6,1708553753.6,True
Bosphorus,other,14.67,11,18,2,1,34,180.0,122.4,1704307649.6,True
Bosphorus,other,9.0,14,15,6,2,47,180.0,109.2,1707060962.9,True
Bosphorus,other,12.97,10,6,5,1,32,180.0,144.4,1705733253.3,True
Bosphorus,tanker,8.44,12,5,5,3,53,180.0,96.2,1711776997.4,True
Bosphorus,tanker,4.0,10,22,0,2,37,180.0,157.0,1708985586.1,True
Bosphorus,unknown,7.67,9,13,5,2,35,180.0,102.7,1708177608.2,True
Bosphorus,other,11.55,8,15,5,2,19,180.0,83.2,1707579506.4,True
Bosphorus,bulker,11.58,9,4,5,2,29,180.0,96.4,1706933613.6,True
Bosphorus,tanker,7.97,13,17,4,3,46,180.0,163.0,1710523238.8,True
Bosphorus,container,12.09,9,11,3,2,36,180.0,58.8,1707390856.4,True
Bosphorus,bulker,14.72,7,3,0,3,33,180.0,145.8,1710127360.7,True
Bosphorus,unknown,7.25,7,5,6,3,38,180.0,137.7,1710047812.6,True
Bosphorus,container,10.51,4,9,0,2,12,180.0,97.4,1707124541.9,True
Bosphorus,container,11.75,16,2,2,1,55,180.0,168.2,1706667412.8,True
Bosphorus,other,12.68,10,15,4,2,48,180.0,139.1,1707492574.5,True
Bosphorus,other,12.03,11,17,6,2,30,180.0,118.3,1708277514.9,True
Bosphorus,tanker,11.67,7,9,6,3,25,180.0,151.9,1710666945.7,True
Bosphorus,bulker,10.96,11,15,3,2,34,180.0,146.7,1706800017.8,True
Bosphorus,tanker,13.35,14,23,5,2,35,180.0,117.8,1707002402.7,True
Bosphorus,unknown,8.04,6,13,5,3,24,180.0,99.8,1709386384.8,True
Bosphorus,bulker,7.75,9,12,5,1,39,180.0,115.2,1706358445.7,True
Bosphorus,container,13.13,4,15,6,2,12,180.0,93.7,1708270902.3,True
Bosphorus,bulker,10.96,17,4,3,3,46,180.0,160.2,1709785140.5,True
Bosphorus,other,14.32,7,20,3,2,25,180.0,118.1,1706821183.7,True
Bosphorus,other,11.82,9,18,2,1,24,180.0,131.6,1704305228.1,True
Bosphorus,container,13.57,8,20,0,2,34,180.0,111.7,1708375798.0,True
Bosphorus,other,12.66,17,18,1,1,74,180.0,165.5,1706035026.7,True
Bosphorus,other,12.14,6,1,3,3,18,180.0,66.0,1711587810.1,True
Bosphorus,unknown,7.18,0,16,1,3,0,180.0,101.1,1709656283.8,True
Bosphorus,bulker,11.08,8,15,2,1,28,180.0,119.1,1704899780.8,True
Bosphorus,bulker,13.69,7,13,5,3,30,180.0,117.9,1710597183.5,True
Bosphorus,tanker,13.59,14,17,5,3,65,180.0,163.2,1710611392.9,True
Bosphorus,container,9.43,9,18,6,2,25,180.0,106.0,1707676048.3,True
Bosphorus,tanker,9.13,2,12,2,1,9,180.0,126.6,1706099147.5,True
Bosphorus,bulker,9.82,10,8,1,3,30,180.0,164.3,1711442012.5,True
Bosphorus,container,9.77,14,19,5,1,48,180.0,129.5,1706384716.6,True
Bosphorus,container,9.97,10,11,6,1,39,180.0,99.2,1705231183.4,True
Bosphorus,container,14.7,14,7,4,2,46,180.0,124.2,1706858571.0,True
Bosphorus,unknown,7.51,9,14,4,3,19,180.0,138.5,1710512562.3,True
Bosphorus,tanker,10.46,16,1,4,3,52,180.0,185.7,1711069338.3,True
Bosphorus,other,8.58,6,11,0,2,15,180.0,96.6,1707133089.2,True
Bosphorus,container,9.5,12,10,0,1,21,180.0,84.1,1704104148.0,True
Bosphorus,bulker,12.56,13,12,6,1,37,180.0,127.1,1706444032.6,True
Bosphorus,container,11.78,9,18,4,2,36,180.0,137.9,1708711656.1,True
Bosphorus,other,8.62,10,6,6,2,32,180.0,147.0,1708841243.0,True
Bosphorus,bulker,11.61,4,10,2,1,14,180.0,155.5,1704882170.7,True
Bosphorus,tanker,8.23,9,6,3,3,35,180.0,118.0,1710397883.9,True
Bosphorus,unknown,10.54,9,5,5,2,38,180.0,106.3,1708149203.8,True
Bosphorus,unknown,10.11,8,23,4,2,30,180.0,92.0,1707519884.1,True
Bosphorus,other,9.56,5,1,1,3,29,180.0,133.1,1711415163.4,True
Bosphorus,tanker,13.43,12,18,0,3,39,180.0,121.1,1710785381.7,True
Bosphorus,tanker,11.29,11,8,1,2,38,180.0,163.8,1708416482.7,True
Bosphorus,unknown,4.12,7,9,3,3,33,180.0,101.3,1710407305.1,True
Bosphorus,other,11.38,13,4,0,1,52,180.0,118.9,1704084762.7,True
Bosphorus,bulker,9.92,14,17,2,1,48,180.0,212.9,1706117169.1,True
Bosphorus,bulker,7.72,5,14,2,3,15,180.0,135.1,1711548614.8,True
Bosphorus,tanker,9.12,9,22,0,3,27,180.0,169.9,1710801963.8,True
Bosphorus,bulker,12.57,12,14,5,3,51,180.0,205.8,1710601104.9,True
Bosphorus,unknown,11.03,10,7,6,3,38,180.0,163.4,1709449622.0,True
Bosphorus,unknown,7.93,8,22,2,2,28,180.0,126.6,1708555020.7,True
Bosphorus,tanker,10.51,14,0,5,3,42,180.0,148.4,1709945369.4,True
Bosphorus,container,8.97,12,4,3,2,42,180.0,120.8,1707366590.8,True
Bosphorus,bulker,7.31,5,19,0,1,16,180.0,93.7,1705953094.1,True
Bosphorus,tanker,10.03,8,7,4,1,15,180.0,182.8,1705046359.4,True
Bosphorus,tanker,16.1,9,20,5,1,21,180.0,166.1,1704573400.1,True
Bosphorus,tanker,12.44,12,16,5,2,50,180.0,127.3,1707582883.5,True
Bosphorus,container,6.77,9,8,2,1,28,180.0,112.8,1704270364.5,True
Bosphorus,unknown,10.95,19,4,1,3,58,180.0,148.5,1711427610.8,True
Bosphorus,other,9.05,10,6,2,3,35,180.0,178.4,1709707945.5,True
Bosphorus,container,13.73,7,17,2,2,33,180.0,104.2,1707328258.1,True
Bosphorus,container,12.32,9,4,4,3,29,180.0,129.8,1710476638.1,True
Bosphorus,bulker,9.97,10,10,4,1,36,180.0,110.1,1706264667.1,True
Bosphorus,container,6.83,8,13,4,1,28,180.0,129.6,1705672355.2,True
Bosphorus,bulker,16.13,3,3,0,2,8,180.0,157.0,1708918754.8,True
Bosphorus,container,14.98,6,18,0,2,26,180.0,125.8,1708367290.1,True
Bosphorus,other,15.32,9,5,4,1,26,180.0,150.6,1705641182.4,True
Bosphorus,container,8.87,10,9,3,3,29,180.0,131.9,1711014074.7,True
Bosphorus,unknown,11.35,8,20,3,2,27,180.0,197.1,1708029597.0,True
Bosphorus,unknown,7.7,18,3,4,3,69,180.0,171.9,1709265153.7,True
Bosphorus,unknown,11.49,8,7,5,2,28,180.0,133.2,1707550439.3,True
Bosphorus,container,6.76,11,8,5,2,42,180.0,101.1,1706949153.7,True
Bosphorus,tanker,14.9,14,2,4,3,54,180.0,200.0,1709259991.3,True
Bosphorus,bulker,12.54,6,1,3,3,18,180.0,154.7,1710381057.9,True
Bosphorus,container,12.35,11,19,6,3,31,180.0,152.8,1709495600.0,True
Bosphorus,unknown,15.1,11,16,5,2,31,180.0,144.4,1708793903.1,True
Bosphorus,bulker,4.0,11,7,5,1,33,180.0,176.8,1704527075.1,True
Bosphorus,container,12.39,10,13,6,1,45,180.0,131.1,1704635717.7,True
Bosphorus,bulker,9.98,15,21,5,3,60,180.0,168.1,1709415652.8,True
Bosphorus,container,9.42,11,12,0,1,54,180.0,104.6,1704716436.7,True
Bosphorus,tanker,7.54,12,19,2,3,47,180.0,209.0,1709753107.2,True
Bosphorus,unknown,17.2,12,10,5,2,35,180.0,120.0,1706955763.9,True
Bosphorus,tanker,13.59,9,9,0,2,45,180.0,156.4,1707125842.9,True
Bosphorus,container,12.7,14,11,1,1,51,180.0,144.7,1706009588.9,True
Bosphorus,bulker,10.96,7,15,4,3,16,180.0,166.5,1709305467.7,True
Bosphorus,other,6.68,9,18,6,2,25,180.0,157.1,1707675317.4,True
Bosphorus,bulker,9.71,12,12,3,3,45,180.0,171.0,1711024428.4,True
Bosphorus,tanker,12.89,4,7,1,3,6,180.0,150.6,1710834944.5,True
Bosphorus,container,14.13,3,0,1,3,6,180.0,125.3,1710808477.5,True
Bosphorus,bulker,8.6,4,14,1,2,20,180.0,141.0,1709042622.3,True
Bosphorus,container,12.42,16,0,1,2,44,180.0,161.2,1707179688.3,True
Bosphorus,tanker,10.39,9,23,3,2,37,180.0,160.9,1708038078.0,True
Bosphorus,other,11.87,14,16,2,3,38,180.0,144.2,1710347031.0,True
Bosphorus,bulker,14.96,7,11,1,1,36,180.0,153.0,1705403083.3,True
Bosphorus,container,7.59,5,3,5,3,12,180.0,93.6,1709953234.2,True
Bosphorus,other,7.91,11,5,1,2,45,180.0,134.5,1709010216.8,True
Bosphorus,tanker,12.05,3,23,1,2,22,180.0,120.9,1708471163.9,True
Bosphorus,container,11.5,12,15,3,2,44,180.0,177.9,1707406070.7,True
Bosphorus,unknown,11.41,7,14,6,2,26,180.0,101.4,1708266866.5,True
Bosphorus,other,8.95,11,22,3,2,43,180.0,129.7,1708641517.3,True
Bosphorus,container,11.0,15,6,5,3,33,180.0,160.5,1709362787.9,True
Bosphorus,tanker,8.25,5,21,0,3,17,180.0,144.1,1711401090.1,True
Bosphorus,other,13.27,17,0,3,3,71,180.0,173.9,1711584214.4,True
Bosphorus,container,10.76,11,17,0,1,43,180.0,133.7,1704128611.5,True
Bosphorus,other,12.03,10,21,1,3,33,180.0,105.5,1710277201.1,True
Bosphorus,other,9.97,10,17,0,3,27,180.0,106.6,1710783483.0,True
Taiwan Strait,unknown,9.68,9,16,3,3,37,550.0,650.0,1711641780.0,True
Taiwan Strait,other,11.69,10,17,5,3,35,550.0,682.7,1711215153.4,True
Taiwan Strait,container,14.34,11,6,3,2,39,550.0,601.2,1707979569.2,True
Taiwan Strait,container,12.54,21,11,4,1,84,550.0,654.4,1706267958.2,True
Taiwan Strait,other,12.01,11,16,1,1,51,550.0,631.4,1705422174.6,True
Taiwan Strait,unknown,12.91,5,22,1,3,29,550.0,690.4,1710282049.4,True
Taiwan Strait,container,12.52,10,9,5,2,22,550.0,620.4,1708163192.0,True
Taiwan Strait,bulker,9.5,14,13,0,1,44,550.0,761.1,1705326417.1,True
Taiwan Strait,container,9.73,12,9,0,3,44,550.0,520.5,1710755883.1,True
Taiwan Strait,tanker,12.14,7,14,6,3,25,550.0,491.9,1711288822.5,True
Taiwan Strait,other,6.36,9,9,2,2,34,550.0,604.1,1707297421.8,True
Taiwan Strait,unknown,9.06,10,18,1,2,40,550.0,566.2,1709059808.0,True
Taiwan Strait,tanker,10.79,15,9,1,3,54,550.0,742.3,1711445997.6,True
Taiwan Strait,container,7.94,9,18,2,1,26,550.0,458.1,1706725840.1,True
Taiwan Strait,other,7.43,6,11,2,2,16,550.0,610.0,1709118869.9,True
Taiwan Strait,unknown,5.54,0,23,5,1,0,550.0,810.7,1706399739.0,True
Taiwan Strait,other,9.71,13,19,3,3,54,550.0,673.9,1711050528.7,True
Taiwan Strait,tanker,12.13,6,0,1,2,21,550.0,717.5,1707179206.7,True
Taiwan Strait,tanker,9.82,2,13,3,2,5,550.0,859.1,1708608913.1,True
Taiwan Strait,container,10.47,6,9,4,2,27,550.0,623.6,1707472433.7,True
Taiwan Strait,container,9.15,8,22,6,1,24,550.0,512.7,1704665856.9,True
Taiwan Strait,container,8.14,11,13,4,1,30,550.0,588.9,1704460622.2,True
Taiwan Strait,container,12.86,10,14,0,1,26,550.0,477.3,1705329789.9,True
Taiwan Strait,other,9.07,12,9,2,2,49,550.0,729.0,1708508198.8,True
Taiwan Strait,bulker,12.06,14,3,5,3,52,550.0,699.1,1709351333.0,True
Taiwan Strait,container,11.12,12,18,3,2,41,550.0,792.1,1708022535.1,True
Taiwan Strait,bulker,10.57,7,7,0,2,12,550.0,774.4,1707118369.9,True
Taiwan Strait,bulker,8.53,9,22,0,1,37,550.0,839.5,1706566573.4,True
Taiwan Strait,bulker,12.82,15,9,1,3,40,550.0,918.7,1711444855.6,True
Taiwan Strait,bulker,10.3,12,17,1,2,46,550.0,789.7,1708451519.6,True
Taiwan Strait,container,11.37,7,2,3,2,21,550.0,589.3,1709172537.9,True
Taiwan Strait,other,11.04,5,16,4,3,20,550.0,671.5,1711730402.3,True
Taiwan Strait,other,6.92,10,10,6,3,30,550.0,844.0,1709461578.9,True
Taiwan Strait,other,11.49,10,7,0,3,30,550.0,667.6,1710140959.3,True
Taiwan Strait,tanker,6.46,7,4,3,1,23,550.0,895.9,1704341906.2,True
Taiwan Strait,bulker,13.46,9,20,3,1,30,550.0,841.7,1706215769.6,True
Taiwan Strait,other,7.38,6,11,3,1,17,550.0,644.5,1704369419.2,True
Taiwan Strait,tanker,8.07,8,8,0,1,25,550.0,687.1,1704097864.6,True
Taiwan Strait,container,11.01,2,8,2,2,4,550.0,623.4,1707900473.0,True
Taiwan Strait,container,14.88,8,7,4,1,26,550.0,612.2,1705045919.6,True
Taiwan Strait,other,12.83,12,15,3,1,27,550.0,687.4,1706197987.1,True
Taiwan Strait,container,14.03,18,7,1,1,74,550.0,744.0,1705390379.8,True
Taiwan Strait,other,9.07,15,2,0,2,50,550.0,881.3,1708308069.3,True
Taiwan Strait,tanker,10.24,10,7,3,1,25,550.0,848.2,1706166632.4,True
Taiwan Strait,other,9.77,9,21,3,2,33,550.0,754.3,1709242288.5,True
Taiwan Strait,other,11.31,6,6,2,1,11,550.0,553.0,1704867373.5,True
Taiwan Strait,container,8.47,2,19,1,3,8,550.0,624.7,1710273073.5,True
Taiwan Strait,container,6.49,16,9,2,3,65,550.0,568.0,1709717514.8,True
Taiwan Strait,container,9.21,12,22,6,3,37,550.0,435.1,1710716223.8,True
Taiwan Strait,bulker,10.65,9,5,5,1,27,550.0,709.8,1705122046.7,True
Taiwan Strait,unknown,13.07,11,11,0,2,40,550.0,672.9,1708342728.3,True
Taiwan Strait,bulker,10.14,4,18,3,2,13,550.0,879.7,1708627061.6,True
Taiwan Strait,container,10.18,10,15,3,3,42,550.0,309.4,1711036679.3,True
Taiwan Strait,unknown,10.53,15,22,1,3,51,550.0,599.1,1709676336.9,True
Taiwan Strait,container,14.5,9,2,2,2,30,550.0,756.7,1708483975.6,True
Taiwan Strait,container,11.54,10,2,2,1,41,550.0,649.6,1705459473.7,True
Taiwan Strait,container,6.41,7,5,4,2,22,550.0,582.2,1708666527.8,True
Taiwan Strait,unknown,10.75,8,5,0,2,17,550.0,665.9,1708321473.4,True
Taiwan Strait,tanker,7.09,5,20,6,2,14,550.0,762.6,1707079789.8,True
Taiwan Strait,unknown,12.51,12,7,1,2,51,550.0,674.7,1707204972.6,True
Taiwan Strait,tanker,12.88,10,9,6,1,45,550.0,609.2,1706433357.7,True
Taiwan Strait,tanker,4.0,9,2,1,2,37,550.0,599.2,1708999681.6,True
Taiwan Strait,bulker,10.93,15,12,0,3,38,550.0,758.7,1710160390.2,True
Taiwan Strait,tanker,8.63,12,6,6,1,52,550.0,721.5,1706421692.5,True
Taiwan Strait,other,10.17,14,6,1,3,35,550.0,557.2,1711436076.2,True
Taiwan Strait,container,9.49,14,1,3,2,47,550.0,627.6,1707960807.1,True
Taiwan Strait,other,9.57,4,1,1,3,18,550.0,638.2,1710813083.9,True
Taiwan Strait,bulker,14.51,15,6,0,2,57,550.0,602.9,1707720353.2,True
Taiwan Strait,unknown,12.76,13,17,5,1,27,550.0,628.6,1705166340.2,True
Taiwan Strait,other,11.7,9,0,0,3,38,550.0,632.4,1711326943.3,True
Taiwan Strait,bulker,12.38,7,2,2,3,15,550.0,698.5,1709691490.1,True
Taiwan Strait,container,14.52,1,17,0,2,0,550.0,579.3,1707758791.8,True
Taiwan Strait,bulker,9.25,17,18,5,2,65,550.0,704.6,1706985016.8,True
Taiwan Strait,container,14.55,7,3,5,3,25,550.0,710.2,1711166126.6,True
Taiwan Strait,other,11.33,11,0,0,1,44,550.0,664.8,1704675096.1,True
Taiwan Strait,other,6.8,4,11,1,2,19,550.0,685.6,1709033656.4,True
Taiwan Strait,tanker,12.1,9,19,6,2,32,550.0,477.1,1707073219.6,True
Taiwan Strait,container,7.59,16,6,5,3,52,550.0,516.0,1710568865.5,True
Taiwan Strait,tanker,14.45,10,16,2,1,37,550.0,830.2,1704298281.1,True
Taiwan Strait,bulker,10.52,13,9,5,2,50,550.0,829.8,1707556613.1,True
Taiwan Strait,bulker,12.22,11,6,0,2,50,550.0,887.3,1707114812.7,True
Taiwan Strait,other,10.78,8,1,2,3,25,550.0,634.5,1709687925.4,True
Taiwan Strait,container,10.75,8,14,5,3,37,550.0,514.8,1711202563.6,True
Taiwan Strait,tanker,6.81,12,10,4,2,38,550.0,631.3,1706870325.9,True
Taiwan Strait,unknown,9.97,10,21,5,1,21,550.0,720.5,1704576742.9,True
Taiwan Strait,unknown,14.24,13,18,5,3,60,550.0,674.4,1711218321.2,True
Taiwan Strait,container,12.16,14,3,5,3,33,550.0,599.7,1710558913.3,True
Taiwan Strait,bulker,9.92,13,6,4,2,38,550.0,865.3,1706856024.7,True
Taiwan Strait,other,10.94,18,22,4,3,43,550.0,780.4,1709330574.0,True
Taiwan Strait,bulker,6.31,15,0,0,2,41,550.0,726.9,1707696346.7,True
Taiwan Strait,container,9.0,8,19,3,3,31,550.0,610.6,1710443288.8,True
Taiwan Strait,container,10.6,17,23,4,2,52,550.0,820.3,1708732430.7,True
Taiwan Strait,other,12.78,5,5,1,2,23,550.0,749.2,1707802557.2,True
Taiwan Strait,container,16.27,6,8,6,2,28,550.0,478.6,1707033978.6,True
Taiwan Strait,other,6.01,13,23,6,1,49,550.0,506.3,1705274620.2,True
Taiwan Strait,bulker,13.65,12,9,3,2,35,550.0,774.1,1706779001.8,True
Taiwan Strait,container,12.53,12,10,1,1,50,550.0,665.1,1704795366.4,True
Taiwan Strait,container,10.26,8,6,0,2,18,550.0,697.0,1708929151.8,True
Taiwan Strait,container,13.64,16,11,4,1,37,550.0,778.6,1704454783.4,True
Taiwan Strait,container,13.81,9,12,3,2,19,550.0,543.6,1706789771.7,True
Taiwan Strait,unknown,13.88,8,17,6,1,33,550.0,749.1,1705856868.9,True
Taiwan Strait,bulker,5.83,3,18,0,2,10,550.0,661.6,1707156376.3,True
Taiwan Strait,container,7.12,9,9,0,1,34,550.0,712.4,1705312740.2,True
Taiwan Strait,unknown,11.81,5,10,3,2,16,550.0,641.9,1707387719.0,True
Taiwan Strait,container,11.52,10,17,5,2,36,550.0,573.3,1708795863.9,True
Taiwan Strait,bulker,11.92,10,19,1,2,29,550.0,653.8,1707851595.3,True
Taiwan Strait,tanker,4.21,12,14,2,3,49,550.0,864.3,1711550666.0,True
Taiwan Strait,container,14.59,3,2,1,1,8,550.0,601.3,1705976463.0,True
Taiwan Strait,other,17.82,14,22,3,3,53,550.0,622.9,1709852197.5,True
Taiwan Strait,other,10.07,5,0,2,1,18,550.0,768.4,1706661426.1,True
Taiwan Strait,container,9.57,7,3,0,2,21,550.0,628.7,1707102279.1,True
Taiwan Strait,unknown,12.31,5,11,4,2,17,550.0,683.8,1706871662.3,True
Taiwan Strait,bulker,13.94,15,15,5,2,69,550.0,896.5,1706975451.3,True
Taiwan Strait,other,12.4,7,20,2,1,25,550.0,541.2,1706733402.8,True
